text,term_true,cat_true,pol_true,analysis
the desert was the perfect ending to an almost perfect dinner .,"['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '2']","[{'category': 'Quality', 'aspect': 'Dinner', 'segment': 'the desert was the perfect ending to an almost perfect dinner', 'sentiment': 'positive'}]"
"overall , i would go back and eat at the restaurant again .",['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'overall, i would go back and eat at the restaurant again', 'sentiment': 'positive'}]"
but the servers were extremely attentive and very friendly .,"['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'Service', 'aspect': 'Servers', 'segment': 'The servers were extremely attentive and very friendly', 'sentiment': 'positive'}]"
"good sake , good food – i honestly do n ' t know much about japanese food at all .","['DRINKS', 'FOOD']","['QUALITY', 'QUALITY']","['2', '2']","[{'category': 'Quality', 'aspect': 'Sake', 'segment': 'good sake', 'sentiment': 'positive'}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'good food', 'sentiment': 'positive'}]"
server made several sake suggestions which were very good .,"['DRINKS', 'SERVICE']","['QUALITY', 'GENERAL']","['2', '2']","[{'category': 'Quality', 'aspect': 'Sake', 'segment': 'server made several sake suggestions which were very good', 'sentiment': 'positive'}]"
had many dishes but the best was the lobster 3 ways .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Style_Options', 'aspect': 'Food', 'segment': 'had many dishes', 'sentiment': 'positive'}, {'category': 'Quality', 'aspect': 'Lobster', 'segment': 'the best was the lobster 3 ways', 'sentiment': 'positive'}]"
the waiter was a bit unfriendly and the feel of the restaurant was crowded .,"['SERVICE', 'AMBIENCE']","['GENERAL', 'GENERAL']","['0', '0']","[{'category': 'Service', 'aspect': 'Waiter', 'segment': 'the waiter was a bit unfriendly', 'sentiment': 'negative'}, {'category': 'Atmosphere', 'aspect': 'Restaurant', 'segment': 'the feel of the restaurant was crowded', 'sentiment': 'negative'}]"
"also , there was only one bathroom stall - probably need more for such big crowds .",['RESTAURANT'],['MISCELLANEOUS'],['2'],[]
"most importantly , we were so excited about the food after seeing the very creative menu .",['FOOD'],['STYLE_OPTIONS'],['2'],"[{'category': 'Importance', 'aspect': 'Food', 'segment': 'most importantly, we were so excited about the food after seeing the very creative menu', 'sentiment': 'positive'}]"
"at best , the food was good and definately overpriced .","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '0']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'the food was good', 'sentiment': 'positive'}, {'category': 'Price', 'aspect': 'Food', 'segment': 'the food was overpriced', 'sentiment': 'negative'}]"
for the amount of food we got the prices should have been lower .,"['FOOD', 'FOOD']","['PRICES', 'STYLE_OPTIONS']","['0', '0']","[{'category': 'Value', 'aspect': 'Prices', 'segment': 'for the amount of food we got the prices should have been lower', 'sentiment': 'negative'}]"
my favortie pizza joint in seattle,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Location', 'aspect': 'Pizza Joint', 'segment': 'my favorite pizza joint in Seattle', 'sentiment': 'positive'}]"
– this is my ` ` must bring out of town guests to ' ' restaurant and they always enjoy and rave about it .,"['RESTAURANT', 'RESTAURANT']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'Recommendation', 'aspect': 'Restaurant', 'segment': 'I always enjoy and rave about it', 'sentiment': 'positive'}]"
the pizza is delicious and the salads are fantastic .,"['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '2']","[{'category': 'Quality', 'aspect': 'Pizza', 'segment': 'the pizza is delicious', 'sentiment': 'positive'}, {'category': 'Quality', 'aspect': 'Salads', 'segment': 'the salads are fantastic', 'sentiment': 'positive'}]"
"i ' ve always found the wait staff and , if you sit at the bar , the cooks very friendly .","['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'Service', 'aspect': 'Wait Staff', 'segment': ""I've always found the wait staff very friendly"", 'sentiment': 'positive'}, {'category': 'Service', 'aspect': 'Cooks', 'segment': 'if you sit at the bar, the cooks very friendly', 'sentiment': 'positive'}]"
i also really enjoy the simplicity of the decor and intimate feeling of a small restaurant .,"['AMBIENCE', 'AMBIENCE', 'AMBIENCE']","['GENERAL', 'GENERAL', 'GENERAL']","['2', '2', '2']","[{'category': 'Style_Options', 'aspect': 'Decor', 'segment': 'The simplicity of the decor', 'sentiment': 'positive'}, {'category': 'Style_Options', 'aspect': 'Size', 'segment': 'The intimate feeling of a small restaurant', 'sentiment': 'positive'}]"
– my husband and i love eating at mioposto cafe .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Food', 'aspect': 'Cafe', 'segment': 'mioposto cafe', 'sentiment': 'positive'}]"
we ' re ca n ' t say enough about their delicious gourmet pizza ’ s !,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Pizza', 'segment': ""we're can't say enough about their delicious gourmet pizza's!"", 'sentiment': 'positive'}]"
you won ’ t be disappointed by their menu .,['FOOD'],['STYLE_OPTIONS'],['2'],[]
the pizza ' s are thin crust and the menu offers very creative combinations and toppings .,"['FOOD', 'FOOD']","['STYLE_OPTIONS', 'STYLE_OPTIONS']","['2', '2']",[]
try the pizza ensalata !,['FOOD'],['QUALITY'],['2'],[]
the pizza ' s are not huge and the crust is thin … keep that in mind when you ’ re ordering .,"['FOOD', 'FOOD']","['STYLE_OPTIONS', 'STYLE_OPTIONS']","['2', '2']",[]
the food is sinful .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'the food is sinful', 'sentiment': 'negative'}]"
the staff was really friendly .,['SERVICE'],['GENERAL'],['2'],"[{'category': 'Service', 'aspect': 'Staff', 'segment': 'the staff was really friendly', 'sentiment': 'positive'}]"
the atmosphere was great .,['AMBIENCE'],['GENERAL'],['2'],"[{'category': 'Atmosphere', 'aspect': 'Atmosphere', 'segment': 'the atmosphere was great', 'sentiment': 'positive'}]"
"the specialty here is decadent pancakes , but i ' ve been back now four times , and i ' ve been wowed every time .",['FOOD'],['QUALITY'],['2'],"[{'category': 'Style_Options', 'aspect': 'Pancakes', 'segment': 'The specialty here is decadent pancakes', 'sentiment': 'positive'}, {'category': 'General', 'aspect': 'Restaurant', 'segment': ""I've been back now four times, and I've been wowed every time"", 'sentiment': 'positive'}]"
nothing on the menu is less than amazing .,['FOOD'],['QUALITY'],['2'],[]
good eats .,['FOOD'],['QUALITY'],['2'],[]
"i have been to this place , folks and it is bad .",['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Place', 'segment': 'i have been to this place , folks and it is bad .', 'sentiment': 'negative'}]"
maybe it is good for that one night once in a blue moon when the chefs decide to use fish that ' s half - way decent .,['FOOD'],['QUALITY'],['0'],"[{'category': 'Quality', 'aspect': 'Fish', 'segment': ""fish that ' s half - way decent"", 'sentiment': 'positive'}, {'category': 'General', 'aspect': 'Restaurant', 'segment': ""maybe it is good for that one night once in a blue moon when the chefs decide to use fish that ' s half - way decent"", 'sentiment': 'positive'}]"
"i have been here , spent tons of money on a chef special dinner and it was a major dissappointment .","['FOOD', 'FOOD']","['QUALITY', 'PRICES']","['0', '0']","[{'category': 'Quality', 'aspect': 'Dinner', 'segment': 'I have been here, spent tons of money on a chef special dinner', 'sentiment': 'negative'}]"
– the atmosphere is great for any special occasion you might want to celebrate .,['AMBIENCE'],['GENERAL'],['2'],"[{'category': 'Atmosphere', 'aspect': 'Atmosphere', 'segment': 'the atmosphere is great for any special occasion you might want to celebrate', 'sentiment': 'positive'}]"
the best dish are the honwy walnut prawns - just outstanding .,"['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '2']","[{'category': 'Quality', 'aspect': 'Dish', 'segment': 'the best dish are the honey walnut prawns - just outstanding', 'sentiment': 'positive'}]"
fancy pieces of exotic fish on a $ 100 dollar plate and not one was eatable .,"['FOOD', 'FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS', 'PRICES']","['0', '0', '0']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'fancy pieces of exotic fish on a $ 100 dollar plate and not one was eatable', 'sentiment': 'negative'}]"
the service is really attentive and charming .,"['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'Service', 'aspect': 'Service', 'segment': 'The service is really attentive and charming', 'sentiment': 'positive'}]"
"the service was excellent , the coffee was good even by starbucks standards and the food was outstanding .","['SERVICE', 'DRINKS', 'FOOD']","['GENERAL', 'QUALITY', 'QUALITY']","['2', '2', '2']","[{'category': 'Service', 'aspect': 'Service', 'segment': 'the service was excellent', 'sentiment': 'positive'}, {'category': 'Quality', 'aspect': 'Coffee', 'segment': 'the coffee was good even by starbucks standards', 'sentiment': 'positive'}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'the food was outstanding', 'sentiment': 'positive'}]"
– i recently had the pleasure of dining as this delightful restaurant on 2nd street and wow what a great evening we had .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Pleasure', 'aspect': 'Dining', 'segment': 'i recently had the pleasure of dining as this delightful restaurant on 2nd street and wow what a great evening we had', 'sentiment': 'positive'}]"
"the food is fantastic , authentic , delicious and very , very affordable .","['FOOD', 'FOOD', 'FOOD', 'FOOD']","['QUALITY', 'QUALITY', 'QUALITY', 'PRICES']","['2', '2', '2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'the food is fantastic, authentic, delicious and very, very affordable', 'sentiment': 'positive'}]"
the decor was beautiful and unique .,"['AMBIENCE', 'AMBIENCE']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'Style_Options', 'aspect': 'Decor', 'segment': 'The decor was beautiful and unique', 'sentiment': 'positive'}]"
"there was a really nice vibe about the place . . . good music , atmosphere and happy looking people .","['AMBIENCE', 'AMBIENCE', 'AMBIENCE', 'RESTAURANT']","['GENERAL', 'GENERAL', 'GENERAL', 'MISCELLANEOUS']","['2', '2', '2', '2']","[{'category': 'Atmosphere', 'aspect': 'Vibe', 'segment': 'there was a really nice vibe about the place', 'sentiment': 'positive'}, {'category': 'Atmosphere', 'aspect': 'Music', 'segment': 'good music', 'sentiment': 'positive'}, {'category': 'Atmosphere', 'aspect': 'People', 'segment': 'happy looking people', 'sentiment': 'positive'}]"
our server was very professional and friendly .,"['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'Service', 'aspect': 'Server', 'segment': 'our server was very professional and friendly', 'sentiment': 'positive'}]"
to the owners of open sesame . . . bravo . . . i ca n ' t wait to come back to dine at your restaurant !,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Owners', 'aspect': 'Open Sesame', 'segment': 'to the owners of open sesame', 'sentiment': 'positive'}, {'category': 'Restaurant', 'aspect': 'Dine', 'segment': ""i ca n ' t wait to come back to dine at your restaurant"", 'sentiment': 'positive'}]"
it ' s a tiny place so if you get there before 8pm on a weekend ( thurs ? sun ) you will find it easier to get a table or a seat at the sushi bar .,['RESTAURANT'],['MISCELLANEOUS'],['1'],"[{'category': 'Size', 'aspect': 'Place', 'segment': ""it's a tiny place"", 'sentiment': 'negative'}, {'category': 'Availability', 'aspect': 'Table/Seat', 'segment': 'you will find it easier to get a table or a seat', 'sentiment': 'positive'}, {'category': 'General', 'aspect': 'Sushi Bar', 'segment': 'at the sushi bar', 'sentiment': 'neutral'}]"
"everything , and i mean everything on the menu is delectable .",['FOOD'],['QUALITY'],['2'],"[{'category': 'Style_Options', 'aspect': 'Everything', 'segment': 'everything on the menu', 'sentiment': 'positive'}]"
the waiters are very experienced and helpful with pairing your drink choice to your food tastes or vice versa .,"['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'Service', 'aspect': 'Waiters', 'segment': 'The waiters are very experienced and helpful with pairing your drink choice to your food tastes or vice versa', 'sentiment': 'positive'}]"
"the sushi is as fresh as it comes ? you ' d think ocean was in their backyard , no joke !",['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Sushi', 'segment': 'the sushi is as fresh as it comes', 'sentiment': 'positive'}, {'category': 'Location', 'aspect': 'Ocean', 'segment': ""you ' d think ocean was in their backyard"", 'sentiment': 'positive'}]"
"if you ' re interested in good tasting ( without the fish taste or smell ) , large portions and creative sushi dishes this is your place . . .","['FOOD', 'FOOD', 'FOOD']","['STYLE_OPTIONS', 'STYLE_OPTIONS', 'QUALITY']","['2', '2', '2']","[{'category': 'Quality', 'aspect': 'Taste', 'segment': 'good tasting ( without the fish taste or smell )', 'sentiment': 'positive'}, {'category': 'Style_Options', 'aspect': 'Portion size', 'segment': 'large portions', 'sentiment': 'positive'}, {'category': 'Style_Options', 'aspect': 'Dishes', 'segment': 'creative sushi dishes', 'sentiment': 'positive'}]"
big thick pepperoni,"['FOOD', 'FOOD']","['STYLE_OPTIONS', 'STYLE_OPTIONS']","['2', '2']","[{'category': 'Food', 'aspect': 'Pizza', 'segment': 'big thick pepperoni pizza', 'sentiment': 'positive'}]"
– the pepperoni ' s cut real thick - - yum .,"['FOOD', 'FOOD']","['STYLE_OPTIONS', 'STYLE_OPTIONS']","['2', '2']","[{'category': 'Style_Options', 'aspect': 'Pepperoni', 'segment': ""The pepperoni's cut real thick"", 'sentiment': 'positive'}]"
"the pizza itself is not exactly the best i ' ve had ever , but still pretty good .",['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Pizza', 'segment': ""the pizza itself is not exactly the best i ' ve had ever , but still pretty good"", 'sentiment': 'positive'}]"
food was good and appetizing .,"['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'food was good and appetizing', 'sentiment': 'positive'}]"
"portions was just enough for me , but may not be for a big eater .",['FOOD'],['STYLE_OPTIONS'],['1'],"[{'category': 'Style_Options', 'aspect': 'portions', 'segment': 'portions was just enough for me', 'sentiment': 'positive'}, {'category': 'Style_Options', 'aspect': 'portions', 'segment': 'but may not be for a big eater', 'sentiment': 'negative'}]"
fair menu selection .,['FOOD'],['STYLE_OPTIONS'],['1'],[]
"the appetizer was interesting , but the creme brulee was very savory and delicious .","['FOOD', 'FOOD', 'FOOD']","['QUALITY', 'QUALITY', 'QUALITY']","['2', '2', '2']","[{'category': 'Style_Options', 'aspect': 'Appetizer', 'segment': 'the appetizer was interesting', 'sentiment': 'positive'}, {'category': 'Quality', 'aspect': 'Creme Brulee', 'segment': 'the creme brulee was very savory and delicious', 'sentiment': 'positive'}]"
indoor ambience was modern .,['AMBIENCE'],['GENERAL'],['2'],"[{'category': 'Style_Options', 'aspect': 'Indoor_Ambience', 'segment': 'indoor ambience was modern', 'sentiment': 'positive'}]"
"if it ' s nice outside , request for a table in the balcony .",['AMBIENCE'],['GENERAL'],['2'],"[{'category': 'Style_Options', 'aspect': 'Table', 'segment': 'request for a table in the balcony', 'sentiment': 'positive'}, {'category': 'Weather', 'aspect': 'Outside', 'segment': ""if it ' s nice outside"", 'sentiment': 'positive'}]"
it ' s a great place to people watch .,['RESTAURANT'],['MISCELLANEOUS'],['2'],"[{'category': 'Style_Options', 'aspect': 'Place', 'segment': ""It's a great place to people watch"", 'sentiment': 'positive'}]"
late night dinning with exeptional food .,['FOOD'],['QUALITY'],['2'],[]
"we were seated right away , the table was private and nice .","['AMBIENCE', 'AMBIENCE', 'SERVICE']","['GENERAL', 'GENERAL', 'GENERAL']","['2', '2', '2']","[{'category': 'Service', 'aspect': 'Seating', 'segment': 'We were seated right away', 'sentiment': 'positive'}, {'category': 'Style_Options', 'aspect': 'Table', 'segment': 'The table was private and nice', 'sentiment': 'positive'}]"
the service was exceptional - sometime there was a feeling that we were served by the army of friendly waiters .,"['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'Service', 'aspect': 'Service', 'segment': 'the service was exceptional', 'sentiment': 'positive'}, {'category': 'Service', 'aspect': 'Service', 'segment': 'sometime there was a feeling that we were served by the army of friendly waiters', 'sentiment': 'positive'}]"
"the food was very good , filet mignon was probably the best i ' ve ever try .","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '2']","[{'category': 'Quality', 'aspect': 'Food', 'segment': 'the food was very good', 'sentiment': 'positive'}, {'category': 'Quality', 'aspect': 'Filet Mignon', 'segment': ""filet mignon was probably the best i ' ve ever try"", 'sentiment': 'positive'}]"
"the portions are big though , so do not order too much .",['FOOD'],['STYLE_OPTIONS'],['1'],"[{'category': 'Style_Options', 'aspect': 'Portion size', 'segment': 'The portions are big though', 'sentiment': 'positive'}, {'category': 'General', 'aspect': 'Ordering', 'segment': 'so do not order too much', 'sentiment': 'negative'}]"
groovy music made the dinner casual .,['AMBIENCE'],['GENERAL'],['2'],"[{'category': 'Atmosphere', 'aspect': 'Music', 'segment': 'groovy music made the dinner casual', 'sentiment': 'positive'}]"
i have a but here - there was a bathroom attendant in the restroom which was odd .,['RESTAURANT'],['MISCELLANEOUS'],['0'],"[{'category': 'Cleanliness', 'aspect': 'Bathroom', 'segment': 'there was a bathroom attendant in the restroom', 'sentiment': 'negative'}, {'category': 'Oddity', 'aspect': 'Bathroom', 'segment': 'there was a bathroom attendant in the restroom', 'sentiment': 'negative'}]"
"the bathroom itself is very small with two toilets and only one sink , the girl was staying totally on the way hanging out paper towels from the dispenser .",['RESTAURANT'],['MISCELLANEOUS'],['0'],"[{'category': 'Style_Options', 'aspect': 'Bathroom', 'segment': 'the bathroom itself is very small with two toilets and only one sink', 'sentiment': 'negative'}, {'category': 'Quality', 'aspect': 'Girl', 'segment': 'the girl was staying totally on the way hanging out paper towels from the dispenser', 'sentiment': 'negative'}]"
"– mercedes restaurant is so tasty , the service is undeniably awesome !","['SERVICE', 'FOOD']","['GENERAL', 'QUALITY']","['2', '2']","[{'category': 'Taste', 'aspect': 'Food', 'segment': 'mercedes restaurant is so tasty', 'sentiment': 'positive'}, {'category': 'Service', 'aspect': 'Service', 'segment': 'the service is undeniably awesome', 'sentiment': 'positive'}]"
"the catering is out of this world , and raouls chicken vegetable soup rocks my world ! ! !","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '2']","[{'category': 'Catering', 'aspect': 'Catering', 'segment': 'the catering is out of this world', 'sentiment': 'positive'}, {'category': 'Soup', 'aspect': 'Chicken Vegetable Soup', 'segment': 'Raouls chicken vegetable soup rocks my world', 'sentiment': 'positive'}]"
"drinks are suberb , and i feel like i am in a third world country when i walk in the door .","['DRINKS', 'AMBIENCE']","['QUALITY', 'GENERAL']","['2', '2']","[{'category': 'Quality', 'aspect': 'Drinks', 'segment': 'drinks are suberb', 'sentiment': 'positive'}, {'category': 'General', 'aspect': 'Restaurant', 'segment': 'i feel like i am in a third world country when i walk in the door', 'sentiment': 'negative'}]"
the presentation of snooze is excellent and it is one of those places that you feel more sophisticated just for being there ; but peel back the layers and you have an overpriced ihop with a high brow menu .,"['AMBIENCE', 'RESTAURANT', 'FOOD']","['GENERAL', 'PRICES', 'STYLE_OPTIONS']","['0', '0', '0']","[{'category': 'Style_Options', 'aspect': 'Presentation', 'segment': 'the presentation of snooze is excellent', 'sentiment': 'positive'}, {'category': 'Quality', 'aspect': 'IHOP', 'segment': 'an overpriced ihop with a high brow menu', 'sentiment': 'negative'}]"
"to start off , approximately 8 - 10 oz of orange juice will cost you $ 3 .",['DRINKS'],['PRICES'],['0'],"[{'category': 'Price', 'aspect': 'Orange Juice', 'segment': '8 - 10 oz of orange juice will cost you $ 3', 'sentiment': 'negative'}]"
"they serve it in a tall , skinny hour - glass shaped glass to disguise the fact that you a getting a small juice at the price of a half gallon in a supermarket .","['DRINKS', 'DRINKS']","['STYLE_OPTIONS', 'PRICES']","['0', '0']","[{'category': 'Quality', 'aspect': 'Juice', 'segment': 'you are getting a small juice at the price of a half gallon in a supermarket', 'sentiment': 'negative'}, {'category': 'Style_Options', 'aspect': 'Glass', 'segment': 'they serve it in a tall, skinny hour-glass shaped glass', 'sentiment': 'neutral'}]"
i should have just asked for the check when i saw that ; but their menu was so unique that i continued .,['FOOD'],['STYLE_OPTIONS'],['2'],[]
the pancakes were certainly inventive but $ 8 . 50 for 3 - 6 ' ' pancakes ( one of them was more like 5 ' ' ) in the pancake flight ( sample of 3 different pancakes ) is well over - priced .,"['FOOD', 'FOOD']","['STYLE_OPTIONS', 'PRICES']","['2', '0']","[{'category': 'Price', 'aspect': 'Pancakes', 'segment': ""$ 8.50 for 3-6 'pancakes ( one of them was more like 5 ' ) in the pancake flight ( sample of 3 different pancakes ) is well over-priced"", 'sentiment': 'negative'}]"
the pancakes should be larger ( at least 8 ' ' ) to justify the expense even with the unique offerings .,"['FOOD', 'FOOD']","['STYLE_OPTIONS', 'PRICES']","['0', '0']","[{'category': 'Size', 'aspect': 'Pancakes', 'segment': 'The pancakes should be larger', 'sentiment': 'negative'}, {'category': 'Unique_Offerings', 'aspect': 'Expense', 'segment': 'to justify the expense even with the unique offerings', 'sentiment': 'positive'}]"
"on my meal i had to send back my eggs for a simple request of breaking the yokes before cooking , and would have had to send them back again if i had n ' t rejected the meal all together .","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['0', '0']","[{'category': 'Quality', 'aspect': 'Eggs', 'segment': 'on my meal i had to send back my eggs for a simple request of breaking the yokes before cooking', 'sentiment': 'negative'}, {'category': 'Quality', 'aspect': 'Meal', 'segment': ""i had to send back my eggs for a simple request of breaking the yokes before cooking , and would have had to send them back again if i had n ' t rejected the meal all together"", 'sentiment': 'negative'}]"
i rejected it because in the process of attempting to fix the eggs they broke something else in the dish and i was too frustrated to continue .,['FOOD'],['QUALITY'],['0'],"[{'category': 'Quality', 'aspect': 'Eggs', 'segment': 'i rejected it because in the process of attempting to fix the eggs they broke something else in the dish', 'sentiment': 'negative'}, {'category': 'General', 'aspect': 'Dish', 'segment': 'i was too frustrated to continue', 'sentiment': 'negative'}]"
"in the end our check came to $ 27 for 4 small pancakes , a breakfast burrito , an orange juice and an iced tea ( i had water ) .","['FOOD', 'FOOD', 'FOOD', 'DRINKS', 'DRINKS']","['STYLE_OPTIONS', 'PRICES', 'PRICES', 'PRICES', 'PRICES']","['0', '0', '0', '0', '0']","[{'category': 'Price', 'aspect': 'Check', 'segment': 'in the end our check came to $ 27 for 4 small pancakes , a breakfast burrito , an orange juice and an iced tea ( i had water ) . ', 'sentiment': 'expensive'}]"
much more than just a great view !,"['LOCATION', 'RESTAURANT']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'Style_Options', 'aspect': 'View', 'segment': 'much more than just a great view', 'sentiment': 'positive'}]"
– i am exceedingly pleased to report that my dinner at ray ' s boathouse last friday completely exceeded my expectations .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Dinner', 'segment': ""my dinner at ray ' s boathouse last friday"", 'sentiment': 'positive'}]"
"ray ' s is something of a seattle institution , but given its gorgeous sound views , i had suspected that the accolades were more due to the scenery than to the food and service .",['LOCATION'],['GENERAL'],['2'],[]
imagine my happy surprise upon finding that the views are only the third - best thing about ray ' s !,"['LOCATION', 'RESTAURANT']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'Views', 'aspect': 'Surprise', 'segment': ""Imagine my happy surprise upon finding that the views are only the third - best thing about ray ' s !"", 'sentiment': 'positive'}]"
"to start things off , our lovely server brooke was quickly on hand to take my drink order .","['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'Service', 'aspect': 'Server', 'segment': 'to start things off, our lovely server brooke was quickly on hand to take my drink order', 'sentiment': 'positive'}]"
"my party of two was feeling particularly ambitious , and we splurged on the shilshole sampler . . . a beautiful assortment of enormous white gulf prawns , smoked albacore tuna , ray ' s fantastic manila clams seasoned with dill , scallops in a tasty soy dressing , and a tiny pile of dungeness crab atop a sublime butter sauce .","['FOOD', 'FOOD', 'FOOD', 'FOOD']","['STYLE_OPTIONS', 'QUALITY', 'QUALITY', 'QUALITY']","['2', '2', '2', '2']","[{'category': 'Style_Options', 'aspect': 'Food', 'segment': ""a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of dungeness crab atop a sublime butter sauce"", 'sentiment': 'positive'}]"
"for my entr & eacute ; e , i completely enjoyed the seared alaskan sea scallops complemented by chard , artichoke hearts , fennel , and pecorino toscano .","['FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS']","['2', '2']","[{'category': 'Style_Options', 'aspect': 'Food', 'segment': 'for my entr & eacute ; e , i completely enjoyed the seared alaskan sea scallops complemented by chard , artichoke hearts , fennel , and pecorino toscano .', 'sentiment': 'positive'}]"
the scallops are apparently cooked in a black olive butter which really makes them unique ( not to mention tasty ) .,"['FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS']","['2', '2']","[{'category': 'Quality', 'aspect': 'Scallops', 'segment': 'The scallops are apparently cooked in a black olive butter which really makes them unique ( not to mention tasty )', 'sentiment': 'positive'}]"
my friend enjoyed the grilled alaskan king salmon with delectable creamed washington russet potatoes and crisp green beans .,"['FOOD', 'FOOD', 'FOOD']","['QUALITY', 'QUALITY', 'QUALITY']","['2', '2', '2']",[]
"i had a taste of all three items on her plate , and they were superb .",['FOOD'],['QUALITY'],['2'],"[{'category': 'Taste', 'aspect': 'Food', 'segment': 'I had a taste of all three items on her plate, and they were superb', 'sentiment': 'positive'}]"
"our server continued to be attentive throughout the night , but i did remain puzzled by one issue : who thinks that ray ' s is an appropriate place to take young children for dinner ?","['SERVICE', 'RESTAURANT']","['GENERAL', 'MISCELLANEOUS']","['2', '1']","[{'category': 'Service', 'aspect': 'Server', 'segment': 'our server continued to be attentive throughout the night', 'sentiment': 'positive'}, {'category': 'Atmosphere', 'aspect': 'Place for young children', 'segment': ""I did remain puzzled by one issue: who thinks that Ray's is an appropriate place to take young children for dinner?"", 'sentiment': 'negative'}]"
"while i could have done without the youth who shared the evening with us , our wonderful server and food made the experience a very positive one .","['SERVICE', 'FOOD', 'RESTAURANT']","['GENERAL', 'QUALITY', 'MISCELLANEOUS']","['2', '2', '0']","[{'category': 'Atmosphere', 'aspect': 'Youth', 'segment': 'I could have done without the youth who shared the evening with us', 'sentiment': 'negative'}, {'category': 'Service', 'aspect': 'Server', 'segment': 'Our wonderful server', 'sentiment': 'positive'}, {'category': 'Food', 'aspect': 'Food', 'segment': 'food made the experience a very positive one', 'sentiment': 'positive'}]"
"oh yeah . . . the view was good , too .",['LOCATION'],['GENERAL'],['2'],"[{'category': 'Style_Options', 'aspect': 'View', 'segment': 'the view was good', 'sentiment': 'positive'}]"
yum !,['FOOD'],['QUALITY'],['2'],[]
do n ' t leave the restaurant without it .,['FOOD'],['QUALITY'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""Do n't leave the restaurant without it"", 'sentiment': 'positive'}]"
no comparison,['RESTAURANT'],['GENERAL'],['2'],[]
– i ca n ' t say enough about this place .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'the food is to die for', 'sentiment': 'positive'}]"
snotty attitude,['SERVICE'],['GENERAL'],['0'],[]
– we were treated very rudely here one time for breakfast .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Customer Service', 'aspect': 'Rude', 'segment': 'we were treated very rudely here one time for breakfast', 'sentiment': 'negative'}]"
we never had to wait more than 5 minutes .,['SERVICE'],['GENERAL'],['2'],"[{'category': 'Wait_Time', 'aspect': 'Wait Time', 'segment': 'we never had to wait more than 5 minutes', 'sentiment': 'positive'}]"
they are not greasy or anything .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'they are not greasy or anything', 'sentiment': 'positive'}]"
